Country,Country Name,Indicator Code,Indicator Name,Date,Year,Month,Calendar Date,Month-Year,Value
DEU,Germany,M.PRD.B-D_F.CA.I21.DE,Construction production index,2017M04,2017,Apr,01.04.2017,Apr'17,103.7
DEU,Germany,M.PRD.B-D_F.CA.I21.DE,Construction production index,2017M05,2017,May,01.05.2017,May'17,103.4
DEU,Germany,M.PRD.B-D_F.CA.I21.DE,Construction production index,2017M06,2017,Jun,01.06.2017,Jun'17,107.6
DEU,Germany,M.PRD.B-D_F.CA.I21.DE,Construction production index,2017M07,2017,Jul,01.07.2017,Jul'17,107.3
DEU,Germany,M.PRD.B-D_F.CA.I21.DE,Construction production index,2017M08,2017,Aug,01.08.2017,Aug'17,101.5
DEU,Germany,M.PRD.B-D_F.CA.I21.DE,Construction production index,2017M09,2017,Sep,01.09.2017,Sep'17,112.0
DEU,Germany,M.PRD.B-D_F.CA.I21.DE,Construction production index,2017M10,2017,Oct,01.10.2017,Oct'17,110.0
DEU,Germany,M.PRD.B-D_F.CA.I21.DE,Construction production index,2017M11,2017,Nov,01.11.2017,Nov'17,116.3
DEU,Germany,M.PRD.B-D_F.CA.I21.DE,Construction production index,2017M12,2017,Dec,01.12.2017,Dec'17,104.9
DEU,Germany,M.PRD.B-D_F.CA.I21.DE,Construction production index,2018M01,2018,Jan,01.01.2018,Jan'18,96.0
DEU,Germany,M.PRD.B-D_F.CA.I21.DE,Construction production index,2018M02,2018,Feb,01.02.2018,Feb'18,99.1
DEU,Germany,M.PRD.B-D_F.CA.I21.DE,Construction production index,2018M03,2018,Mar,01.03.2018,Mar'18,113.8
DEU,Germany,M.PRD.B-D_F.CA.I21.DE,Construction production index,2018M04,2018,Apr,01.04.2018,Apr'18,104.7
DEU,Germany,M.PRD.B-D_F.CA.I21.DE,Construction production index,2018M05,2018,May,01.05.2018,May'18,106.2
DEU,Germany,M.PRD.B-D_F.CA.I21.DE,Construction production index,2018M06,2018,Jun,01.06.2018,Jun'18,110.1
DEU,Germany,M.PRD.B-D_F.CA.I21.DE,Construction production index,2018M07,2018,Jul,01.07.2018,Jul'18,107.7
DEU,Germany,M.PRD.B-D_F.CA.I21.DE,Construction production index,2018M08,2018,Aug,01.08.2018,Aug'18,101.0
DEU,Germany,M.PRD.B-D_F.CA.I21.DE,Construction production index,2018M09,2018,Sep,01.09.2018,Sep'18,111.8
DEU,Germany,M.PRD.B-D_F.CA.I21.DE,Construction production index,2018M10,2018,Oct,01.10.2018,Oct'18,110.6
DEU,Germany,M.PRD.B-D_F.CA.I21.DE,Construction production index,2018M11,2018,Nov,01.11.2018,Nov'18,111.7
DEU,Germany,M.PRD.B-D_F.CA.I21.DE,Construction production index,2018M12,2018,Dec,01.12.2018,Dec'18,102.7
DEU,Germany,M.PRD.B-D_F.CA.I21.DE,Construction production index,2019M01,2019,Jan,01.01.2019,Jan'19,94.3
DEU,Germany,M.PRD.B-D_F.CA.I21.DE,Construction production index,2019M02,2019,Feb,01.02.2019,Feb'19,99.6
DEU,Germany,M.PRD.B-D_F.CA.I21.DE,Construction production index,2019M03,2019,Mar,01.03.2019,Mar'19,113.4
DEU,Germany,M.PRD.B-D_F.CA.I21.DE,Construction production index,2019M04,2019,Apr,01.04.2019,Apr'19,103.2
DEU,Germany,M.PRD.B-D_F.CA.I21.DE,Construction production index,2019M05,2019,May,01.05.2019,May'19,103.2
DEU,Germany,M.PRD.B-D_F.CA.I21.DE,Construction production index,2019M06,2019,Jun,01.06.2019,Jun'19,106.4
DEU,Germany,M.PRD.B-D_F.CA.I21.DE,Construction production index,2019M07,2019,Jul,01.07.2019,Jul'19,105.1
DEU,Germany,M.PRD.B-D_F.CA.I21.DE,Construction production index,2019M08,2019,Aug,01.08.2019,Aug'19,97.8
DEU,Germany,M.PRD.B-D_F.CA.I21.DE,Construction production index,2019M09,2019,Sep,01.09.2019,Sep'19,108.3
DEU,Germany,M.PRD.B-D_F.CA.I21.DE,Construction production index,2019M10,2019,Oct,01.10.2019,Oct'19,106.7
DEU,Germany,M.PRD.B-D_F.CA.I21.DE,Construction production index,2019M11,2019,Nov,01.11.2019,Nov'19,110.5
DEU,Germany,M.PRD.B-D_F.CA.I21.DE,Construction production index,2019M12,2019,Dec,01.12.2019,Dec'19,98.1
DEU,Germany,M.PRD.B-D_F.CA.I21.DE,Construction production index,2020M01,2020,Jan,01.01.2020,Jan'20,93.6
DEU,Germany,M.PRD.B-D_F.CA.I21.DE,Construction production index,2020M02,2020,Feb,01.02.2020,Feb'20,99.1
DEU,Germany,M.PRD.B-D_F.CA.I21.DE,Construction production index,2020M03,2020,Mar,01.03.2020,Mar'20,102.1
DEU,Germany,M.PRD.B-D_F.CA.I21.DE,Construction production index,2020M04,2020,Apr,01.04.2020,Apr'20,77.1
DEU,Germany,M.PRD.B-D_F.CA.I21.DE,Construction production index,2020M05,2020,May,01.05.2020,May'20,83.7
DEU,Germany,M.PRD.B-D_F.CA.I21.DE,Construction production index,2020M06,2020,Jun,01.06.2020,Jun'20,95.7
DEU,Germany,M.PRD.B-D_F.CA.I21.DE,Construction production index,2020M07,2020,Jul,01.07.2020,Jul'20,95.9
DEU,Germany,M.PRD.B-D_F.CA.I21.DE,Construction production index,2020M08,2020,Aug,01.08.2020,Aug'20,89.3
DEU,Germany,M.PRD.B-D_F.CA.I21.DE,Construction production index,2020M09,2020,Sep,01.09.2020,Sep'20,101.6
DEU,Germany,M.PRD.B-D_F.CA.I21.DE,Construction production index,2020M10,2020,Oct,01.10.2020,Oct'20,104.2
DEU,Germany,M.PRD.B-D_F.CA.I21.DE,Construction production index,2020M11,2020,Nov,01.11.2020,Nov'20,108.8
DEU,Germany,M.PRD.B-D_F.CA.I21.DE,Construction production index,2020M12,2020,Dec,01.12.2020,Dec'20,99.8
DEU,Germany,M.PRD.B-D_F.CA.I21.DE,Construction production index,2021M01,2021,Jan,01.01.2021,Jan'21,89.9
DEU,Germany,M.PRD.B-D_F.CA.I21.DE,Construction production index,2021M02,2021,Feb,01.02.2021,Feb'21,93.5
DEU,Germany,M.PRD.B-D_F.CA.I21.DE,Construction production index,2021M03,2021,Mar,01.03.2021,Mar'21,109.0
DEU,Germany,M.PRD.B-D_F.CA.I21.DE,Construction production index,2021M04,2021,Apr,01.04.2021,Apr'21,100.1
DEU,Germany,M.PRD.B-D_F.CA.I21.DE,Construction production index,2021M05,2021,May,01.05.2021,May'21,98.5
DEU,Germany,M.PRD.B-D_F.CA.I21.DE,Construction production index,2021M06,2021,Jun,01.06.2021,Jun'21,100.8
DEU,Germany,M.PRD.B-D_F.CA.I21.DE,Construction production index,2021M07,2021,Jul,01.07.2021,Jul'21,101.2
DEU,Germany,M.PRD.B-D_F.CA.I21.DE,Construction production index,2021M08,2021,Aug,01.08.2021,Aug'21,89.9
DEU,Germany,M.PRD.B-D_F.CA.I21.DE,Construction production index,2021M09,2021,Sep,01.09.2021,Sep'21,100.4
DEU,Germany,M.PRD.B-D_F.CA.I21.DE,Construction production index,2021M10,2021,Oct,01.10.2021,Oct'21,103.0
DEU,Germany,M.PRD.B-D_F.CA.I21.DE,Construction production index,2021M11,2021,Nov,01.11.2021,Nov'21,107.1
DEU,Germany,M.PRD.B-D_F.CA.I21.DE,Construction production index,2021M12,2021,Dec,01.12.2021,Dec'21,98.3
DEU,Germany,M.PRD.B-D_F.CA.I21.DE,Construction production index,2022M01,2022,Jan,01.01.2022,Jan'22,90.3
DEU,Germany,M.PRD.B-D_F.CA.I21.DE,Construction production index,2022M02,2022,Feb,01.02.2022,Feb'22,95.9
DEU,Germany,M.PRD.B-D_F.CA.I21.DE,Construction production index,2022M03,2022,Mar,01.03.2022,Mar'22,103.9
DEU,Germany,M.PRD.B-D_F.CA.I21.DE,Construction production index,2022M04,2022,Apr,01.04.2022,Apr'22,96.6
DEU,Germany,M.PRD.B-D_F.CA.I21.DE,Construction production index,2022M05,2022,May,01.05.2022,May'22,96.9
DEU,Germany,M.PRD.B-D_F.CA.I21.DE,Construction production index,2022M06,2022,Jun,01.06.2022,Jun'22,101.2
DEU,Germany,M.PRD.B-D_F.CA.I21.DE,Construction production index,2022M07,2022,Jul,01.07.2022,Jul'22,99.8
DEU,Germany,M.PRD.B-D_F.CA.I21.DE,Construction production index,2022M08,2022,Aug,01.08.2022,Aug'22,91.6
DEU,Germany,M.PRD.B-D_F.CA.I21.DE,Construction production index,2022M09,2022,Sep,01.09.2022,Sep'22,104.1
DEU,Germany,M.PRD.B-D_F.CA.I21.DE,Construction production index,2022M10,2022,Oct,01.10.2022,Oct'22,102.3
DEU,Germany,M.PRD.B-D_F.CA.I21.DE,Construction production index,2022M11,2022,Nov,01.11.2022,Nov'22,106.9
DEU,Germany,M.PRD.B-D_F.CA.I21.DE,Construction production index,2022M12,2022,Dec,01.12.2022,Dec'22,94.6
DEU,Germany,M.PRD.B-D_F.CA.I21.DE,Construction production index,2023M01,2023,Jan,01.01.2023,Jan'23,88.4
DEU,Germany,M.PRD.B-D_F.CA.I21.DE,Construction production index,2023M02,2023,Feb,01.02.2023,Feb'23,96.2
DEU,Germany,M.PRD.B-D_F.CA.I21.DE,Construction production index,2023M03,2023,Mar,01.03.2023,Mar'23,106.6
DEU,Germany,M.PRD.B-D_F.CA.I21.DE,Construction production index,2023M04,2023,Apr,01.04.2023,Apr'23,97.1
DEU,Germany,M.PRD.B-D_F.CA.I21.DE,Construction production index,2023M05,2023,May,01.05.2023,May'23,97.3
DEU,Germany,M.PRD.B-D_F.CA.I21.DE,Construction production index,2023M06,2023,Jun,01.06.2023,Jun'23,99.3
DEU,Germany,M.PRD.B-D_F.CA.I21.DE,Construction production index,2023M07,2023,Jul,01.07.2023,Jul'23,97.6
DEU,Germany,M.PRD.B-D_F.CA.I21.DE,Construction production index,2023M08,2023,Aug,01.08.2023,Aug'23,89.6
DEU,Germany,M.PRD.B-D_F.CA.I21.DE,Construction production index,2023M09,2023,Sep,01.09.2023,Sep'23,100.0
DEU,Germany,M.PRD.B-D_F.CA.I21.DE,Construction production index,2023M10,2023,Oct,01.10.2023,Oct'23,98.3
DEU,Germany,M.PRD.B-D_F.CA.I21.DE,Construction production index,2023M11,2023,Nov,01.11.2023,Nov'23,102.1
DEU,Germany,M.PRD.B-D_F.CA.I21.DE,Construction production index,2023M12,2023,Dec,01.12.2023,Dec'23,91.1
DEU,Germany,M.PRD.B-D_F.CA.I21.DE,Construction production index,2024M01,2024,Jan,01.01.2024,Jan'24,83.6
DEU,Germany,M.PRD.B-D_F.CA.I21.DE,Construction production index,2024M02,2024,Feb,01.02.2024,Feb'24,90.9
DEU,Germany,M.PRD.B-D_F.CA.I21.DE,Construction production index,2024M03,2024,Mar,01.03.2024,Mar'24,101.9
DEU,Germany,M.PRD.B-D_F.CA.I21.DE,Construction production index,2024M04,2024,Apr,01.04.2024,Apr'24,93.1
DEU,Germany,M.PRD.B-D_F.CA.I21.DE,Construction production index,2024M05,2024,May,01.05.2024,May'24,89.8
DEU,Germany,M.PRD.B-D_F.CA.I21.DE,Construction production index,2024M06,2024,Jun,01.06.2024,Jun'24,95.5
DEU,Germany,M.PRD.B-D_F.CA.I21.DE,Construction production index,2024M07,2024,Jul,01.07.2024,Jul'24,92.3
DEU,Germany,M.PRD.B-D_F.CA.I21.DE,Construction production index,2024M08,2024,Aug,01.08.2024,Aug'24,86.5
DEU,Germany,M.PRD.B-D_F.CA.I21.DE,Construction production index,2024M09,2024,Sep,01.09.2024,Sep'24,95.7
DEU,Germany,M.PRD.B-D_F.CA.I21.DE,Construction production index,2024M10,2024,Oct,01.10.2024,Oct'24,94.5
DEU,Germany,M.PRD.B-D_F.CA.I21.DE,Construction production index,2024M11,2024,Nov,01.11.2024,Nov'24,99.4
DEU,Germany,M.PRD.B-D_F.CA.I21.DE,Construction production index,2024M12,2024,Dec,01.12.2024,Dec'24,89.1
DEU,Germany,M.PRD.B-D_F.CA.I21.DE,Construction production index,2025M01,2025,Jan,01.01.2025,Jan'25,82.2
DEU,Germany,M.PRD.B-D_F.CA.I21.DE,Construction production index,2025M02,2025,Feb,01.02.2025,Feb'25,87.0
DEU,Germany,M.PRD.B-D_F.CA.I21.DE,Construction production index,2025M03,2025,Mar,01.03.2025,Mar'25,101.2
DEU,Germany,M.PRD.B-D_F.CA.I21.DE,Construction production index,2025M04,2025,Apr,01.04.2025,Apr'25,91.0
DEU,Germany,M.PRD.B-D_F.CA.I21.DE,Construction production index,2025M05,2025,May,01.05.2025,May'25,89.4
DEU,Germany,M.PRD.B-D_F.CA.I21.DE,Construction production index,2025M06,2025,Jun,01.06.2025,Jun'25,93.6
DEU,Germany,M.PRD.B-D_F.CA.I21.DE,Construction production index,2025M07,2025,Jul,01.07.2025,Jul'25,93.5
DEU,Germany,M.PRD.B-D_F.CA.I21.DE,Construction production index,2025M08,2025,Aug,01.08.2025,Aug'25,83.4
DEU,Germany,M.PRD.B-D_F.CA.I21.DE,Construction production index,2025M09,2025,Sep,01.09.2025,Sep'25,94.4
DEU,Germany,M.PRD.B-D_F.CA.I21.DE,Construction production index,2025M10,2025,Oct,01.10.2025,Oct'25,95.4
DEU,Germany,M.PRD.B-D_F.CA.I21.DE,Construction production index,2025M11,2025,Nov,01.11.2025,Nov'25,100.2
DNK,Denmark,M.PRD.B-D_F.CA.I21.DK,Construction production index,2015M01,2015,Jan,01.01.2015,Jan'15,83.3
DNK,Denmark,M.PRD.B-D_F.CA.I21.DK,Construction production index,2015M02,2015,Feb,01.02.2015,Feb'15,81.1
DNK,Denmark,M.PRD.B-D_F.CA.I21.DK,Construction production index,2015M03,2015,Mar,01.03.2015,Mar'15,88.9
DNK,Denmark,M.PRD.B-D_F.CA.I21.DK,Construction production index,2015M04,2015,Apr,01.04.2015,Apr'15,82.7
DNK,Denmark,M.PRD.B-D_F.CA.I21.DK,Construction production index,2015M05,2015,May,01.05.2015,May'15,84.1
DNK,Denmark,M.PRD.B-D_F.CA.I21.DK,Construction production index,2015M06,2015,Jun,01.06.2015,Jun'15,89.6
DNK,Denmark,M.PRD.B-D_F.CA.I21.DK,Construction production index,2015M07,2015,Jul,01.07.2015,Jul'15,73.9
DNK,Denmark,M.PRD.B-D_F.CA.I21.DK,Construction production index,2015M08,2015,Aug,01.08.2015,Aug'15,85.7
DNK,Denmark,M.PRD.B-D_F.CA.I21.DK,Construction production index,2015M09,2015,Sep,01.09.2015,Sep'15,90.4
DNK,Denmark,M.PRD.B-D_F.CA.I21.DK,Construction production index,2015M10,2015,Oct,01.10.2015,Oct'15,91.3
DNK,Denmark,M.PRD.B-D_F.CA.I21.DK,Construction production index,2015M11,2015,Nov,01.11.2015,Nov'15,90.5
DNK,Denmark,M.PRD.B-D_F.CA.I21.DK,Construction production index,2015M12,2015,Dec,01.12.2015,Dec'15,82.4
DNK,Denmark,M.PRD.B-D_F.CA.I21.DK,Construction production index,2016M01,2016,Jan,01.01.2016,Jan'16,88.4
DNK,Denmark,M.PRD.B-D_F.CA.I21.DK,Construction production index,2016M02,2016,Feb,01.02.2016,Feb'16,83.7
DNK,Denmark,M.PRD.B-D_F.CA.I21.DK,Construction production index,2016M03,2016,Mar,01.03.2016,Mar'16,91.2
DNK,Denmark,M.PRD.B-D_F.CA.I21.DK,Construction production index,2016M04,2016,Apr,01.04.2016,Apr'16,83.2
DNK,Denmark,M.PRD.B-D_F.CA.I21.DK,Construction production index,2016M05,2016,May,01.05.2016,May'16,86.4
DNK,Denmark,M.PRD.B-D_F.CA.I21.DK,Construction production index,2016M06,2016,Jun,01.06.2016,Jun'16,88.9
DNK,Denmark,M.PRD.B-D_F.CA.I21.DK,Construction production index,2016M07,2016,Jul,01.07.2016,Jul'16,77.7
DNK,Denmark,M.PRD.B-D_F.CA.I21.DK,Construction production index,2016M08,2016,Aug,01.08.2016,Aug'16,87.5
DNK,Denmark,M.PRD.B-D_F.CA.I21.DK,Construction production index,2016M09,2016,Sep,01.09.2016,Sep'16,88.9
DNK,Denmark,M.PRD.B-D_F.CA.I21.DK,Construction production index,2016M10,2016,Oct,01.10.2016,Oct'16,98.8
DNK,Denmark,M.PRD.B-D_F.CA.I21.DK,Construction production index,2016M11,2016,Nov,01.11.2016,Nov'16,100.0
DNK,Denmark,M.PRD.B-D_F.CA.I21.DK,Construction production index,2016M12,2016,Dec,01.12.2016,Dec'16,89.0
DNK,Denmark,M.PRD.B-D_F.CA.I21.DK,Construction production index,2017M01,2017,Jan,01.01.2017,Jan'17,88.2
DNK,Denmark,M.PRD.B-D_F.CA.I21.DK,Construction production index,2017M02,2017,Feb,01.02.2017,Feb'17,88.0
DNK,Denmark,M.PRD.B-D_F.CA.I21.DK,Construction production index,2017M03,2017,Mar,01.03.2017,Mar'17,96.9
DNK,Denmark,M.PRD.B-D_F.CA.I21.DK,Construction production index,2017M04,2017,Apr,01.04.2017,Apr'17,86.1
DNK,Denmark,M.PRD.B-D_F.CA.I21.DK,Construction production index,2017M05,2017,May,01.05.2017,May'17,91.6
DNK,Denmark,M.PRD.B-D_F.CA.I21.DK,Construction production index,2017M06,2017,Jun,01.06.2017,Jun'17,91.9
DNK,Denmark,M.PRD.B-D_F.CA.I21.DK,Construction production index,2017M07,2017,Jul,01.07.2017,Jul'17,76.5
DNK,Denmark,M.PRD.B-D_F.CA.I21.DK,Construction production index,2017M08,2017,Aug,01.08.2017,Aug'17,89.6
DNK,Denmark,M.PRD.B-D_F.CA.I21.DK,Construction production index,2017M09,2017,Sep,01.09.2017,Sep'17,93.0
DNK,Denmark,M.PRD.B-D_F.CA.I21.DK,Construction production index,2017M10,2017,Oct,01.10.2017,Oct'17,97.8
DNK,Denmark,M.PRD.B-D_F.CA.I21.DK,Construction production index,2017M11,2017,Nov,01.11.2017,Nov'17,99.3
DNK,Denmark,M.PRD.B-D_F.CA.I21.DK,Construction production index,2017M12,2017,Dec,01.12.2017,Dec'17,87.7
DNK,Denmark,M.PRD.B-D_F.CA.I21.DK,Construction production index,2018M01,2018,Jan,01.01.2018,Jan'18,92.6
DNK,Denmark,M.PRD.B-D_F.CA.I21.DK,Construction production index,2018M02,2018,Feb,01.02.2018,Feb'18,88.6
DNK,Denmark,M.PRD.B-D_F.CA.I21.DK,Construction production index,2018M03,2018,Mar,01.03.2018,Mar'18,96.9
DNK,Denmark,M.PRD.B-D_F.CA.I21.DK,Construction production index,2018M04,2018,Apr,01.04.2018,Apr'18,87.7
DNK,Denmark,M.PRD.B-D_F.CA.I21.DK,Construction production index,2018M05,2018,May,01.05.2018,May'18,89.7
DNK,Denmark,M.PRD.B-D_F.CA.I21.DK,Construction production index,2018M06,2018,Jun,01.06.2018,Jun'18,92.0
DNK,Denmark,M.PRD.B-D_F.CA.I21.DK,Construction production index,2018M07,2018,Jul,01.07.2018,Jul'18,80.0
DNK,Denmark,M.PRD.B-D_F.CA.I21.DK,Construction production index,2018M08,2018,Aug,01.08.2018,Aug'18,88.8
DNK,Denmark,M.PRD.B-D_F.CA.I21.DK,Construction production index,2018M09,2018,Sep,01.09.2018,Sep'18,98.3
DNK,Denmark,M.PRD.B-D_F.CA.I21.DK,Construction production index,2018M10,2018,Oct,01.10.2018,Oct'18,102.3
DNK,Denmark,M.PRD.B-D_F.CA.I21.DK,Construction production index,2018M11,2018,Nov,01.11.2018,Nov'18,101.2
DNK,Denmark,M.PRD.B-D_F.CA.I21.DK,Construction production index,2018M12,2018,Dec,01.12.2018,Dec'18,95.4
DNK,Denmark,M.PRD.B-D_F.CA.I21.DK,Construction production index,2019M01,2019,Jan,01.01.2019,Jan'19,95.3
DNK,Denmark,M.PRD.B-D_F.CA.I21.DK,Construction production index,2019M02,2019,Feb,01.02.2019,Feb'19,90.6
DNK,Denmark,M.PRD.B-D_F.CA.I21.DK,Construction production index,2019M03,2019,Mar,01.03.2019,Mar'19,101.3
DNK,Denmark,M.PRD.B-D_F.CA.I21.DK,Construction production index,2019M04,2019,Apr,01.04.2019,Apr'19,91.8
DNK,Denmark,M.PRD.B-D_F.CA.I21.DK,Construction production index,2019M05,2019,May,01.05.2019,May'19,98.8
DNK,Denmark,M.PRD.B-D_F.CA.I21.DK,Construction production index,2019M06,2019,Jun,01.06.2019,Jun'19,93.7
DNK,Denmark,M.PRD.B-D_F.CA.I21.DK,Construction production index,2019M07,2019,Jul,01.07.2019,Jul'19,84.1
DNK,Denmark,M.PRD.B-D_F.CA.I21.DK,Construction production index,2019M08,2019,Aug,01.08.2019,Aug'19,91.3
DNK,Denmark,M.PRD.B-D_F.CA.I21.DK,Construction production index,2019M09,2019,Sep,01.09.2019,Sep'19,101.8
DNK,Denmark,M.PRD.B-D_F.CA.I21.DK,Construction production index,2019M10,2019,Oct,01.10.2019,Oct'19,102.0
DNK,Denmark,M.PRD.B-D_F.CA.I21.DK,Construction production index,2019M11,2019,Nov,01.11.2019,Nov'19,97.8
DNK,Denmark,M.PRD.B-D_F.CA.I21.DK,Construction production index,2019M12,2019,Dec,01.12.2019,Dec'19,92.7
DNK,Denmark,M.PRD.B-D_F.CA.I21.DK,Construction production index,2020M01,2020,Jan,01.01.2020,Jan'20,92.4
DNK,Denmark,M.PRD.B-D_F.CA.I21.DK,Construction production index,2020M02,2020,Feb,01.02.2020,Feb'20,92.4
DNK,Denmark,M.PRD.B-D_F.CA.I21.DK,Construction production index,2020M03,2020,Mar,01.03.2020,Mar'20,98.0
DNK,Denmark,M.PRD.B-D_F.CA.I21.DK,Construction production index,2020M04,2020,Apr,01.04.2020,Apr'20,85.4
DNK,Denmark,M.PRD.B-D_F.CA.I21.DK,Construction production index,2020M05,2020,May,01.05.2020,May'20,86.2
DNK,Denmark,M.PRD.B-D_F.CA.I21.DK,Construction production index,2020M06,2020,Jun,01.06.2020,Jun'20,91.5
DNK,Denmark,M.PRD.B-D_F.CA.I21.DK,Construction production index,2020M07,2020,Jul,01.07.2020,Jul'20,76.6
DNK,Denmark,M.PRD.B-D_F.CA.I21.DK,Construction production index,2020M08,2020,Aug,01.08.2020,Aug'20,88.2
DNK,Denmark,M.PRD.B-D_F.CA.I21.DK,Construction production index,2020M09,2020,Sep,01.09.2020,Sep'20,100.5
DNK,Denmark,M.PRD.B-D_F.CA.I21.DK,Construction production index,2020M10,2020,Oct,01.10.2020,Oct'20,97.0
DNK,Denmark,M.PRD.B-D_F.CA.I21.DK,Construction production index,2020M11,2020,Nov,01.11.2020,Nov'20,100.9
DNK,Denmark,M.PRD.B-D_F.CA.I21.DK,Construction production index,2020M12,2020,Dec,01.12.2020,Dec'20,90.6
DNK,Denmark,M.PRD.B-D_F.CA.I21.DK,Construction production index,2021M01,2021,Jan,01.01.2021,Jan'21,95.4
DNK,Denmark,M.PRD.B-D_F.CA.I21.DK,Construction production index,2021M02,2021,Feb,01.02.2021,Feb'21,93.2
DNK,Denmark,M.PRD.B-D_F.CA.I21.DK,Construction production index,2021M03,2021,Mar,01.03.2021,Mar'21,107.2
DNK,Denmark,M.PRD.B-D_F.CA.I21.DK,Construction production index,2021M04,2021,Apr,01.04.2021,Apr'21,94.4
DNK,Denmark,M.PRD.B-D_F.CA.I21.DK,Construction production index,2021M05,2021,May,01.05.2021,May'21,98.1
DNK,Denmark,M.PRD.B-D_F.CA.I21.DK,Construction production index,2021M06,2021,Jun,01.06.2021,Jun'21,98.3
DNK,Denmark,M.PRD.B-D_F.CA.I21.DK,Construction production index,2021M07,2021,Jul,01.07.2021,Jul'21,89.3
DNK,Denmark,M.PRD.B-D_F.CA.I21.DK,Construction production index,2021M08,2021,Aug,01.08.2021,Aug'21,97.2
DNK,Denmark,M.PRD.B-D_F.CA.I21.DK,Construction production index,2021M09,2021,Sep,01.09.2021,Sep'21,108.4
DNK,Denmark,M.PRD.B-D_F.CA.I21.DK,Construction production index,2021M10,2021,Oct,01.10.2021,Oct'21,108.2
DNK,Denmark,M.PRD.B-D_F.CA.I21.DK,Construction production index,2021M11,2021,Nov,01.11.2021,Nov'21,109.6
DNK,Denmark,M.PRD.B-D_F.CA.I21.DK,Construction production index,2021M12,2021,Dec,01.12.2021,Dec'21,100.9
DNK,Denmark,M.PRD.B-D_F.CA.I21.DK,Construction production index,2022M01,2022,Jan,01.01.2022,Jan'22,105.0
DNK,Denmark,M.PRD.B-D_F.CA.I21.DK,Construction production index,2022M02,2022,Feb,01.02.2022,Feb'22,103.3
DNK,Denmark,M.PRD.B-D_F.CA.I21.DK,Construction production index,2022M03,2022,Mar,01.03.2022,Mar'22,117.9
DNK,Denmark,M.PRD.B-D_F.CA.I21.DK,Construction production index,2022M04,2022,Apr,01.04.2022,Apr'22,104.2
DNK,Denmark,M.PRD.B-D_F.CA.I21.DK,Construction production index,2022M05,2022,May,01.05.2022,May'22,111.4
DNK,Denmark,M.PRD.B-D_F.CA.I21.DK,Construction production index,2022M06,2022,Jun,01.06.2022,Jun'22,114.0
DNK,Denmark,M.PRD.B-D_F.CA.I21.DK,Construction production index,2022M07,2022,Jul,01.07.2022,Jul'22,96.4
DNK,Denmark,M.PRD.B-D_F.CA.I21.DK,Construction production index,2022M08,2022,Aug,01.08.2022,Aug'22,107.8
DNK,Denmark,M.PRD.B-D_F.CA.I21.DK,Construction production index,2022M09,2022,Sep,01.09.2022,Sep'22,119.3
DNK,Denmark,M.PRD.B-D_F.CA.I21.DK,Construction production index,2022M10,2022,Oct,01.10.2022,Oct'22,113.5
DNK,Denmark,M.PRD.B-D_F.CA.I21.DK,Construction production index,2022M11,2022,Nov,01.11.2022,Nov'22,117.9
DNK,Denmark,M.PRD.B-D_F.CA.I21.DK,Construction production index,2022M12,2022,Dec,01.12.2022,Dec'22,117.9
DNK,Denmark,M.PRD.B-D_F.CA.I21.DK,Construction production index,2023M01,2023,Jan,01.01.2023,Jan'23,115.3
DNK,Denmark,M.PRD.B-D_F.CA.I21.DK,Construction production index,2023M02,2023,Feb,01.02.2023,Feb'23,115.4
DNK,Denmark,M.PRD.B-D_F.CA.I21.DK,Construction production index,2023M03,2023,Mar,01.03.2023,Mar'23,124.3
DNK,Denmark,M.PRD.B-D_F.CA.I21.DK,Construction production index,2023M04,2023,Apr,01.04.2023,Apr'23,111.2
DNK,Denmark,M.PRD.B-D_F.CA.I21.DK,Construction production index,2023M05,2023,May,01.05.2023,May'23,116.7
DNK,Denmark,M.PRD.B-D_F.CA.I21.DK,Construction production index,2023M06,2023,Jun,01.06.2023,Jun'23,123.8
DNK,Denmark,M.PRD.B-D_F.CA.I21.DK,Construction production index,2023M07,2023,Jul,01.07.2023,Jul'23,104.2
DNK,Denmark,M.PRD.B-D_F.CA.I21.DK,Construction production index,2023M08,2023,Aug,01.08.2023,Aug'23,113.0
DNK,Denmark,M.PRD.B-D_F.CA.I21.DK,Construction production index,2023M09,2023,Sep,01.09.2023,Sep'23,120.0
DNK,Denmark,M.PRD.B-D_F.CA.I21.DK,Construction production index,2023M10,2023,Oct,01.10.2023,Oct'23,122.6
DNK,Denmark,M.PRD.B-D_F.CA.I21.DK,Construction production index,2023M11,2023,Nov,01.11.2023,Nov'23,129.1
DNK,Denmark,M.PRD.B-D_F.CA.I21.DK,Construction production index,2023M12,2023,Dec,01.12.2023,Dec'23,125.9
DNK,Denmark,M.PRD.B-D_F.CA.I21.DK,Construction production index,2024M01,2024,Jan,01.01.2024,Jan'24,122.3
DNK,Denmark,M.PRD.B-D_F.CA.I21.DK,Construction production index,2024M02,2024,Feb,01.02.2024,Feb'24,121.2
DNK,Denmark,M.PRD.B-D_F.CA.I21.DK,Construction production index,2024M03,2024,Mar,01.03.2024,Mar'24,128.0
